read_id	target	strand	count	score_prefix	score_suffix	log_p	offset	ticks	mod	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
7ccb488d-9b8d-4bdc-89d2-1a79ce635cea	HTT	+	25	6.06147571513707	7.09501687393707	-4827.95733712643	5955	713	-	Targeting	+	1	3187	28	3015	45	244	2942	2875	0.977226	0.889817	4484	0.971919
7ce765a3-b928-4c24-b428-68b9df8f2750	HTT	+	25	6.52351914598302	6.89371644528576	-4797.77803376022	5764	737	-	Targeting	+	8	3186	31	2964	69	314	2864	2747	0.959148	0.846012	3794	0.960107
7d2d17ff-eb48-47e4-a0c4-ba78115bf01e	HTT	+	28	6.8465968694788	6.5933666087963	-3718.26105198635	5237	380	-	Targeting	+	1	3188	28	3072	66	209	2978	2903	0.974815	0.892407	4630	0.965003
7d4e111a-0560-4414-b8ce-dcb351ee8598	HTT	+	30	6.09273817606334	6.17852693918227	-6047.99420789982	7652	1207	-	Targeting	+	1	3188	28	3057	63	221	2966	2881	0.971342	0.886462	4479	0.966439
7d834bfc-0e35-4d7f-851e-95fc2e496025	HTT	+	32	7.848811755341	6.79730366941015	-4223.58638425712	6072	676	-	Targeting	+	1	3188	27	3031	54	237	2950	2863	0.970508	0.883369	4402	0.968801
7dc25186-aeda-4be9-aeda-5757adebf218	HTT	-	25	6.57912169780928	7.28774667954032	-4309.29552172371	23481	809	-	Targeting	-	1	3188	1038	3952	49	322	2865	2784	0.971728	0.860321	4101	0.898965
7ddac56a-bca4-4dd5-be4c-3dab4d52ac6d	HTT	-	24	6.41494979057288	6.87601006500912	-4699.04095465359	24956	761	-	Targeting	-	1	3180	12	3026	53	218	2961	2881	0.972982	0.891398	4596	0.969548
7e117c25-f05c-488f-bef5-f322209484fd	HTT	+	24	6.30638144556848	6.93701171875	-4375.60507879897	5737	720	-	Targeting	+	1	3176	27	3048	57	211	2964	2889	0.974696	0.893874	4694	0.96453
7e1c730f-ff2e-44b4-82fe-6b4cdd29d1e1	HTT	+	25	7.11665509259259	6.57855631510417	-4682.02222854013	4730	571	-	Targeting	+	3	3188	25	3011	46	245	2940	2818	0.958503	0.872176	4240	0.971901
7e20926f-7f04-423f-bed8-5be920a8a600	HTT	+	25	6.32373850375791	6.87363294879623	-5095.89760778893	7088	765	-	Targeting	+	1	3187	27	3026	45	232	2954	2890	0.978334	0.89446	4616	0.970753
7e560d9b-c7c1-4e21-ac73-6cf8249b4203	HTT	+	26	7.02954120241966	7.55047841620987	-4168.96895268411	5270	683	-	Targeting	+	1	3188	27	3051	44	207	2980	2919	0.97953	0.903435	4834	0.972268
7e6404a1-8eae-48ba-a7cd-b49a8c139738	HTT	+	28	6.67288820904274	6.69463806761477	-6140.14674438636	5058	1243	-	Targeting	+	1	3188	29	3038	45	223	2964	2883	0.972672	0.892017	4572	0.970848
7ea2ca06-22c7-4862-8050-4d050482f797	HTT	-	25	6.63281840266118	6.93568083419067	-4094.41187086955	23057	579	-	Targeting	-	1	3188	12	2942	33	290	2897	2842	0.981015	0.882609	4435	0.975421
7eaddfe7-ddcd-471d-9ae5-5f513cc20a2a	HTT	-	12	7.01498355814343	6.2629439504523	-3761.2311954231	27402	397	-	Targeting	-	12	3186	0	3002	87	259	2915	2806	0.962607	0.860472	4043	0.963
7ed94018-30e0-4ac8-a285-a7327983f785	HTT	+	24	6.12613883822216	6.27463100312289	-4653.64246901301	5849	724	-	Targeting	+	1	3166	27	3002	50	240	2925	2843	0.971966	0.884292	4411	0.963756
7ede2efc-d9f1-4d5f-91c0-d2df3817427f	HTT	-	27	6.20580539111025	6.40749661068196	-6023.64936104215	28755	983	-	Targeting	-	8	3188	17	3018	90	269	2911	2803	0.962899	0.857187	3907	0.955366
7ef985a2-371c-4ef4-95ca-c6f3a5165ec2	HTT	+	28	6.14565922225249	6.65498754916211	-4665.48394973474	6020	803	-	Targeting	+	1	3177	31	3020	43	230	2946	2919	0.990835	0.906803	4927	0.975497
7efb9fb4-3299-4d12-a887-5170f1a3e4a6	HTT	+	27	6.4878242214384	6.60417236644779	-4643.27987269474	5708	722	-	Targeting	+	1	3188	29	2989	34	261	2926	2828	0.966507	0.877988	4302	0.974359
7f11c173-75e7-4aa5-8857-3d8c25662dff	HTT	+	34	6.18886888798197	6.21129914471633	-5403.9245359797	7151	848	-	Targeting	+	1	3167	28	3093	49	150	3016	2966	0.983422	0.922551	5042	0.972903
7f199545-301f-4c33-ac5a-ee19a46beaf5	HTT	+	27	6.74518257596434	6.54308140509725	-3878.16757479233	5207	317	-	Targeting	+	1	3188	27	3023	56	247	2940	2838	0.965306	0.875116	4247	0.967423
7faec516-6bcb-42e0-a3d9-a65fcc28da73	HTT	+	27	6.7363502162342	6.15522146697092	-4364.80589956874	5836	713	-	Targeting	+	9	3188	30	3013	34	230	2949	2883	0.97762	0.897292	4672	0.974232
7ff97ec3-185a-42a0-b40f-ac0bdb9d2997	HTT	+	20	6.87534486305706	6.94503931596972	-3983.4077286316	5104	385	-	Targeting	+	1	3188	28	3111	62	166	3021	2953	0.977491	0.908895	4887	0.966102
801199b7-0175-4113-8437-f48e92aaba61	HTT	+	33	6.15028096732689	6.36141801522386	-5849.2153681304	6723	946	-	Targeting	+	3	3188	37	3028	70	264	2921	2818	0.964738	0.865745	4131	0.960855
802d5a25-be70-4f8c-a8dc-34420a64c40e	HTT	+	26	6.23267222785464	6.03606999962075	-4519.40990646077	7641	532	-	Targeting	+	1	3188	25	3043	62	231	2956	2884	0.975643	0.887658	4579	0.967277
8101b976-7cd6-41e1-882a-29ba836f98fc	HTT	+	27	6.65371837153979	7.2464608266844	-3919.08550018247	20161	659	-	Targeting	+	1841	3188	26	1351	14	36	1311	1293	0.98627	0.950037	2298	0.490093
8130f7ab-9ffb-4238-ac15-f31b20a9fd1b	HTT	+	25	6.32617437580026	6.07043957078313	-5128.40371101064	7382	860	-	Targeting	+	1	3188	29	3050	58	224	2963	2910	0.982113	0.896764	4749	0.966406
81af52f4-4270-4993-89bc-8fc4bb35b085	HTT	+	26	7.22664583903173	6.25380136705959	-3946.1312937326	5406	382	-	Targeting	+	6	3188	33	3056	49	208	2974	2915	0.980161	0.902197	4803	0.969361
81c892f9-d9f6-4940-8378-7ef9d561ef26	HTT	+	26	6.49681684370883	7.95286977091633	-4054.26379234961	5239	684	-	Targeting	+	1	3183	28	3015	32	227	2955	2892	0.97868	0.899813	4723	0.97686
81d490fd-4054-4b17-8530-98b457329645	HTT	+	27	7.00594306059667	7.07421384617109	-4756.25360891697	6455	818	-	Targeting	+	1	3188	28	3009	57	263	2924	2842	0.971956	0.876079	4268	0.967251
81dc7a8d-d7e4-459d-89f7-c31681a1cd56	HTT	-	25	6.49337393777412	6.62557560782011	-5429.69562495609	26180	787	-	Targeting	-	1	3169	15	2995	53	241	2927	2847	0.972668	0.883887	4369	0.969848
81ec8890-8ffb-4441-8848-ccc67fc4450d	HTT	+	23	6.62770160444631	6.7878388942784	-4745.55898169946	6533	825	-	Targeting	+	8	3159	36	3024	67	230	2921	2867	0.981513	0.890926	4504	0.961488
820ef8f6-ba54-48a8-b872-76f59ce3a35f	HTT	+	25	6.10238532155227	6.55152720870026	-4780.55561363596	5597	496	-	Targeting	+	18	3188	46	3025	66	257	2913	2832	0.972194	0.875154	4315	0.957279
822658b9-89e5-4476-be86-56d6d0dfdfb4	HTT	+	28	6.91063447840073	6.44242352911238	-4651.09611771114	5727	529	-	Targeting	+	8	3188	32	3067	51	196	2984	2909	0.974866	0.90034	4794	0.968202
8226f304-4f43-40be-960b-230bcd9043a0	HTT	+	20	7.22588753363957	6.0827744084608	-8105.76576922546	6129	1038	-	Targeting	+	1	3188	31	3104	69	183	3004	2883	0.95972	0.885442	4254	0.963129
8246add4-f272-4839-bf1f-af2a1a84320c	HTT	+	27	6.16212467055723	6.96008292448805	-4354.79288485192	5933	739	-	Targeting	+	1	3188	26	3028	47	232	2955	2894	0.979357	0.894867	4658	0.971081
827a7115-7193-4ddb-bb10-dc7c95ec65b2	HTT	+	25	7.31036761352727	6.1051221143018	-3982.63040829427	4560	455	-	Targeting	+	39	3158	74	3000	66	259	2860	2760	0.965035	0.866562	4018	0.947334
83a484cb-73a5-4d5c-a12f-dc60f683e260	HTT	+	27	6.07206659889335	7.26757529643374	-4911.55297007268	7661	873	-	Targeting	+	9	3188	33	3107	95	200	2979	2910	0.976838	0.888821	4629	0.955114
83c53504-40f4-4c60-8aec-43fc28e2ec07	HTT	+	24	6.98527919690603	6.41708881983126	-3882.67965456805	4559	545	-	Targeting	+	7	3188	27	2983	31	256	2925	2820	0.964103	0.877958	4298	0.97565
83caf296-cd46-4384-92d5-d648e2fab997	HTT	+	26	6.30956124787283	6.42703258914133	-5103.57457848023	5597	776	-	Targeting	+	2	3188	29	3050	72	237	2949	2863	0.970838	0.87876	4374	0.962467
841fbaa3-9e48-4214-b0ec-edf867003ee0	HTT	-	27	6.02852849207582	6.36811178122935	-4992.20781236467	23453	757	-	Targeting	-	79	3188	5	2920	43	237	2872	2814	0.979805	0.892766	4491	0.974881
8440ed5f-a56c-4175-b8d5-6f90a5133a90	HTT	-	26	6.74731787337392	7.06867434980202	-4448.00709912781	24911	730	-	Targeting	-	1	3188	11	3041	59	216	2971	2891	0.973073	0.890635	4623	0.968383
849453e8-7cfd-47e8-8d7f-aa7fa48e4342	HTT	+	25	6.38272846164416	6.90319991438356	-4190.01651158638	5121	652	-	Targeting	+	1	3167	36	2983	67	286	2880	2793	0.969792	0.863904	4106	0.962889
850cf262-5928-40e7-a3eb-10dcd954489a	HTT	-	26	7.41704745090283	6.50812483342217	-4165.54580222106	21675	635	-	Targeting	-	1	3188	14	3017	56	240	2947	2867	0.972854	0.884058	4397	0.967498
8525d698-5fb0-4d53-96b6-b5e31ebf03a3	HTT	-	24	6.66680043075423	7.19621861949506	-5057.24577093896	25749	747	-	Targeting	-	1	3188	11	3008	48	238	2949	2882	0.97728	0.890881	4546	0.971664
854efa9a-e5c7-4a35-b53d-8c3c0262f1b0	HTT	-	25	6.34368903955018	6.26494832677165	-4745.50342783795	25719	743	-	Targeting	-	6	3182	17	2972	38	259	2917	2831	0.970518	0.880834	4389	0.972333
85775b57-d8b7-4c67-bca7-ac698c5aff36	HTT	+	29	6.59103920843062	6.66921278284825	-4994.85779355263	5743	871	-	Targeting	+	1	3188	29	3051	69	234	2953	2842	0.962411	0.87285	4238	0.964087
859bf483-557b-4bd3-a148-83b4ca3fd8c0	HTT	+	33	6.36512964979893	6.95058014433263	-5281.10979254025	6112	1172	-	Targeting	+	8	3176	34	2978	45	269	2899	2828	0.975509	0.880174	4416	0.973145
85d2dff1-77c4-4d67-be45-c99a7e6e0a13	HTT	+	26	7.30266195891829	6.9890587941409	-3821.15831834547	5366	661	-	Targeting	+	1	3188	28	3073	47	189	2998	2944	0.981988	0.910328	4943	0.971169
85f40c67-e6dd-4892-8327-87378cbcafe9	HTT	-	25	6.0735988550175	6.51660091058912	-4600.61529343168	26970	714	-	Targeting	-	10	3129	20	2935	53	257	2862	2805	0.980084	0.8843	4420	0.957831
86007820-6352-477c-9d74-1e800e3a564a	HTT	-	25	6.5193712004497	6.89869001307442	-4394.29791959774	26076	699	-	Targeting	-	1	3188	12	3023	43	219	2968	2904	0.978437	0.899071	4761	0.973115
864ce97d-ca24-4d68-b9a7-34a1b3ee2a8d	HTT	-	25	6.62418457356121	6.03457479957722	-4546.87163871348	24647	702	-	Targeting	-	1	3188	12	3024	43	218	2969	2899	0.976423	0.897523	4686	0.972168
866b4ee5-36e7-4cb3-ac93-f1f6950345b0	HTT	+	28	7.04679519780125	7.33307132876016	-4468.04816511096	5244	832	-	Targeting	+	3	3188	31	3011	64	269	2916	2838	0.973251	0.8735	4292	0.964605
868a7208-f021-4433-9cb5-8ec1945fe89e	HTT	+	27	7.68310116843475	7.41714962736813	-3931.95269178317	4995	578	-	Targeting	+	1	3188	27	3084	50	180	3007	2956	0.98304	0.913191	5034	0.971253
877b4f1e-b362-4dc6-a98e-4771351bf842	HTT	-	27	6.11342954282407	6.69269955471028	-4084.5269394588	22720	665	-	Targeting	-	1	3188	14	2938	34	297	2890	2821	0.976125	0.875815	4340	0.974376
87c14802-0819-4684-becf-225b33bd761d	HTT	+	24	6.63670617907351	6.4391080431499	-4363.5730715291	6117	654	-	Targeting	+	1	3167	28	3012	26	208	2958	2909	0.983435	0.911341	4955	0.981095
87d4ac3b-5af4-456c-b2d4-588c691dbb66	HTT	-	23	6.27837018738178	6.77869055956098	-6884.98076443898	23929	1688	-	Targeting	-	1	3188	15	3001	68	269	2918	2840	0.973269	0.872504	4289	0.963354
87ec5355-da95-4967-951d-c6292c03b830	HTT	+	26	6.30818472169453	6.24273850755668	-4135.08187332827	5831	485	-	Targeting	+	16	3188	35	3039	61	229	2943	2846	0.96704	0.880297	4384	0.964602
8806571e-b8c8-4715-95b5-2918d5ea2f42	HTT	-	26	6.19490585184897	6.56737336189516	-5341.71372473821	28781	806	-	Targeting	-	11	3188	25	3044	52	210	2967	2916	0.982811	0.903066	4809	0.966764
8809c06c-9d4c-4667-ab25-e0fe5bb4085c	HTT	+	27	6.42188660393214	6.60868474933819	-4687.31243325551	5939	788	-	Targeting	+	41	3180	72	3035	73	249	2890	2795	0.967128	0.870174	4137	0.906809
8825845b-6a20-4901-9b00-16d4dc9a9a62	HTT	+	26	6.16189107740504	6.28807864518513	-5363.3157600838	5833	935	-	Targeting	+	8	3169	30	3046	65	210	2951	2888	0.978651	0.895226	4676	0.968494
8836da87-a25c-4667-8e39-21fed94f60a4	HTT	+	26	7.44451246995192	6.2301478027642	-4394.32340269961	4854	635	-	Targeting	+	1	3175	27	2997	50	254	2920	2838	0.971918	0.880273	4369	0.973658
8843d209-1b1c-4024-90d8-6a0f83b833d7	HTT	+	29	6.44916082888233	6.54233549064107	-5040.13779330527	6810	686	-	Targeting	+	1	3182	30	2999	41	253	2928	2845	0.971653	0.882992	4410	0.970179
889f4e61-cf22-447a-938d-c80f4d2e63ed	HTT	+	25	6.2466037863552	7.58923254744384	-4581.46068995495	5723	802	-	Targeting	+	1	3187	26	3063	99	248	2938	2841	0.966984	0.86484	4164	0.955447
88b0063b-0bff-49a0-9ae1-4b5f48aeee86	HTT	+	29	6.17164482761971	6.21414376851996	-5517.76294946093	5738	764	-	Targeting	+	1	3176	21	3000	60	256	2919	2802	0.959918	0.866151	4046	0.964003
88e00818-77c2-42c2-9a6a-13887a9eb26f	HTT	+	25	6.92461783854167	6.14949710971446	-4095.64431327721	3610	425	-	Targeting	+	202	3188	27	2850	28	191	2795	2735	0.978533	0.907432	4524	0.975908
89048966-b0a7-4256-8043-7f1fa947a2ad	HTT	-	26	6.34822409145367	7.02864706543338	-5137.47309901451	24024	790	-	Targeting	-	5	3188	11	2977	71	288	2895	2782	0.960967	0.854948	3900	0.963394
891e7a46-0a7b-478e-84dd-56cc391163e2	HTT	+	26	6.54955404280377	6.32437224591688	-4605.01066401532	5999	593	-	Targeting	+	1	3139	22	2988	81	253	2885	2768	0.959445	0.859894	3951	0.961987
89951158-1071-4d7f-a3cb-54156933156c	HTT	+	26	7.07374445961676	6.99510950353183	-4280.69538974557	5138	514	-	Targeting	+	1	3188	29	3083	68	201	2986	2924	0.979236	0.89831	4727	0.965406
89c3eb23-f716-4cd8-bba9-912e65db036b	HTT	+	25	6.38214832884214	6.24008474042339	-4508.9393755646	6579	542	-	Targeting	+	1	3185	27	3023	58	246	2938	2827	0.962219	0.871993	4236	0.967084
89f1e95c-2931-4a5f-8d4a-ce6c795f70c8	HTT	+	25	6.07250113439078	6.46835618361928	-4413.4656514759	6530	680	-	Targeting	+	1	3188	28	3097	49	167	3020	2956	0.978808	0.913473	4954	0.970749
89ffc9f1-822b-4e78-99db-cc8734f4af9c	HTT	+	29	6.73275912823558	7.10093655355176	-4695.74236886804	7163	914	-	Targeting	+	1	3188	34	3069	41	193	2994	2941	0.982298	0.91109	4960	0.970817
8a0502f5-3c30-4ba7-88dd-b1ae2440f6f6	HTT	+	29	6.40474648362041	6.67949896208279	-5148.4069344189	5627	879	-	Targeting	+	1	2629	29	2440	26	243	2385	2313	0.969811	0.871515	3514	0.971487
8a7644dd-6f42-417b-b66a-6fe76a5fc6fb	HTT	+	28	6.18270290273154	6.16853438273515	-5106.15342860215	7596	770	-	Targeting	+	1	3188	27	3048	59	225	2962	2899	0.978731	0.893099	4606	0.967026
8ad402fd-8851-4c91-afd7-b90ff665e0d2	HTT	+	25	6.46986738755054	6.59366995389344	-4591.03757215673	4813	643	-	Targeting	+	1	3176	26	2956	25	270	2905	2855	0.982788	0.892187	4686	0.977785
8ad43ec4-c943-475d-b1fa-6c985d466387	HTT	+	27	6.57779925936867	6.2724801343532	-3888.67670265696	5852	357	-	Targeting	+	1	3188	29	3019	49	246	2941	2871	0.976199	0.887206	4506	0.967753
8af1bebb-183d-4eb3-9822-e6e6635ffb12	HTT	+	27	6.05654198814973	6.10620345890662	-5220.3270128477	10249	749	-	Targeting	+	1	3188	26	3074	89	228	2959	2878	0.972626	0.87851	4411	0.958536
8b0490bf-162a-430c-a1f0-b5454ae2bc7b	HTT	+	26	6.91171329674871	6.27199327891488	-4312.44266001182	4936	448	-	Targeting	+	3	3188	28	2990	36	259	2926	2850	0.974026	0.884818	4443	0.973387
8b29316e-0dca-46bb-8720-1bdbd5fc31fe	HTT	+	26	6.48451927220125	7.01395279434182	-5932.07577047042	6574	1412	-	Targeting	+	1	3188	29	3090	61	187	3000	2926	0.975333	0.900862	4820	0.967118
8b860cc1-4410-4c53-ba88-37770aadc81e	HTT	+	28	6.29562717013889	6.55926509825929	-4858.02729643716	76868	885	-	Targeting	+	1	3188	4485	7512	61	221	2966	2893	0.975388	0.890702	4563	0.930656
8bcfc338-04da-46be-9024-1790d65b8e6a	HTT	-	26	6.12244445393139	6.29004280173101	-5049.88075950176	22951	682	-	Targeting	-	1	3188	15	3003	46	245	2942	2870	0.975527	0.88772	4477	0.970637
8be53c1d-37e8-4b7f-a120-51db04f6ebb4	HTT	-	27	6.55457296080508	6.4307449893367	-4733.52855381981	27350	730	-	Targeting	-	2	3188	13	2997	66	268	2918	2840	0.973269	0.873309	4245	0.964309
8c056cc2-f66e-4108-a061-fa877cd5fb5c	HTT	+	29	7.31862947258364	6.52973977216546	-4682.18652314845	5518	657	-	Targeting	+	1	3188	27	3053	69	230	2957	2855	0.965506	0.876843	4293	0.962565
8c954c7f-506f-4900-a111-bcf5792e0d83	HTT	+	25	7.06531504755435	6.33477373702077	-4507.11696347835	4932	588	-	Targeting	+	1	3188	27	3031	31	214	2973	2909	0.978473	0.903978	4790	0.975714
8cd4fbcd-e2da-421b-b102-a8149bad3ab2	HTT	-	27	6.48931415264423	6.04681816626252	-4932.45585918996	25787	755	-	Targeting	-	1	3188	12	3112	171	258	2929	2824	0.964152	0.840977	4021	0.928957
8d0ea1ff-bd47-4e81-a828-8ad9c5807588	HTT	+	25	7.09626591332505	6.85976178458567	-4341.34066978336	5409	756	-	Targeting	+	33	3188	65	3045	29	204	2951	2883	0.976957	0.905465	4799	0.96501
8d114d84-3fd3-4f06-bbe8-a34f62bc54b6	HTT	+	27	6.24530605976538	6.39957488650595	-5110.83468746177	5187	560	-	Targeting	+	1	3188	28	3055	60	220	2967	2908	0.980115	0.895596	4770	0.966135
8ddc44ea-07eb-4002-82dd-09d6c5a8e7d3	HTT	-	23	6.45561145307239	6.47385189470308	-4736.86758072997	24128	638	-	Targeting	-	10	3188	20	3037	81	242	2936	2835	0.965599	0.869899	4188	0.958225
8e17aee3-fd0a-4652-9d0b-4ec6284debaf	HTT	-	27	6.30539926266214	6.56322824995728	-4933.89658076095	16514	787	-	Targeting	-	1	2293	14	2158	60	208	2084	2042	0.979846	0.868197	3146	0.953776
8e1d802c-ecde-42f2-9af8-de574aaa17b8	HTT	-	26	6.00138104912013	6.58858128803652	-4701.94791500717	30719	724	-	Targeting	-	1	3188	12	3018	41	222	2965	2923	0.985835	0.905514	4849	0.973408
8e4c6880-3b07-42b7-8a9d-6bd1304472fd	HTT	-	23	6.49819085536859	7.76492516832553	-4523.43913552048	24518	723	-	Targeting	-	2	3188	16	2963	34	273	2913	2837	0.97391	0.881056	4404	0.973922
8e53b2a4-617d-4bbd-a641-5761dd741a90	HTT	+	22	6.3214351880845	7.54793539391943	-4573.66540907826	5849	638	-	Targeting	+	1	2506	29	2326	55	263	2242	2156	0.961641	0.842188	2960	0.960994
8e74ff22-76e1-47b4-bbbc-9e52eaa62bc7	HTT	-	25	6.70186380778052	6.29264024077869	-4537.89491274598	24539	820	-	Targeting	-	1	3188	16	3049	48	202	2985	2892	0.968844	0.893972	4552	0.969786
8e85eb41-f921-4ba8-9485-59155b763feb	HTT	+	25	6.26828556659277	6.8618691184304	-4190.70888393596	4757	646	-	Targeting	+	3	3188	30	3041	65	239	2946	2863	0.971826	0.880923	4399	0.964637
8e8d5d00-ab3e-404e-baaf-e60cb6dd3d59	HTT	+	29	6.6516245606792	6.07523157100866	-4524.09811571284	5944	685	-	Targeting	+	1	3188	28	3037	32	210	2977	2918	0.980181	0.906493	4912	0.975746
8eaa357c-3f6f-435e-b51f-97790650f03b	HTT	+	31	6.68561431533514	6.00540016517315	-4565.82608287252	5228	648	-	Targeting	+	1	3164	27	3005	73	258	2905	2793	0.961446	0.863103	4015	0.942264
8ec27a2d-ce14-4717-8702-6437bcfad3e7	HTT	+	26	7.03109228997708	6.57531762549702	-4109.63440634249	7582	624	-	Targeting	+	1	3182	29	2977	33	266	2915	2817	0.966381	0.876478	4278	0.973289
8efecae3-68ee-408f-a1b5-8ec0b84ff533	HTT	-	24	6.14596386902891	7.53454079581994	-4214.19961671631	20025	568	-	Targeting	-	7	2973	20	2732	43	297	2669	2617	0.980517	0.869724	3933	0.96738
8f00835e-db60-44cf-afbd-41761e70ab70	HTT	+	26	6.91346015452284	6.84148214364422	-4108.07457147567	5446	533	-	Targeting	+	1	3188	28	3025	49	239	2948	2882	0.977612	0.890606	4576	0.970056
8f49aa38-b84a-46df-8d91-b4ed97cce05b	HTT	+	31	6.00855090431739	6.39540818761454	-5736.10153669632	5592	1061	-	Targeting	+	1	3188	29	3037	62	241	2946	2860	0.970808	0.880271	4360	0.965585
8f5a2193-012a-44be-b2a9-22c2cd5fa3b0	HTT	+	25	7.56677274372587	7.11060487603866	-4526.22996419212	5727	881	-	Targeting	+	1	2377	30	2224	33	215	2161	2037	0.942619	0.845579	2854	0.965594
8fbbfa35-e72b-4c68-974a-28986ae7d3dd	HTT	+	30	6.09747123000314	7.51800950418307	-4836.4964592764	6259	865	-	Targeting	+	1	3188	28	3029	43	229	2958	2888	0.976335	0.894118	4637	0.972067
8fe34916-ae1c-4709-88ab-9fb2238ea9aa	HTT	-	27	6.12179698724856	6.15362780511045	-5360.20810924314	27803	850	-	Targeting	-	1	3188	15	3029	52	225	2962	2884	0.973666	0.890398	4557	0.969558
9068da72-8019-435e-b87f-d04db0b6cbe5	HTT	+	29	6.29753487207152	8.37059988593887	-4648.0767761318	6630	846	-	Targeting	+	1	3188	30	3025	32	224	2963	2900	0.978738	0.900901	4751	0.974992
9073a9a8-d1d9-4a4c-b563-e61dfe454a88	HTT	-	26	6.23409919507576	7.20838872116078	-4723.56612191059	25324	716	-	Targeting	-	1	3188	16	3028	61	236	2951	2864	0.970518	0.881773	4374	0.965641
90a38d65-5eea-4cc4-ab69-849a57c2a4ef	HTT	+	27	6.99771389431424	7.2993680744131	-4762.976831308	5313	805	-	Targeting	+	14	3186	38	2996	27	241	2931	2875	0.980894	0.898718	4710	0.974078
90e56aca-30f5-454c-812e-42860c859a48	HTT	-	25	6.03284586011377	6.16063718867481	-5541.22553137371	27691	776	-	Targeting	-	1	3188	10	2959	54	292	2895	2787	0.962694	0.85992	3966	0.968876
912ebbb3-f4cc-4794-8dc2-3c21cd7a64c5	HTT	-	26	6.50494890050099	6.81335658673644	-5070.5400935714	25288	792	-	Targeting	-	1	3188	14	3004	63	260	2927	2834	0.968227	0.872	4172	0.965688
914f5c40-19fd-462b-8ffc-ea16a822cf5d	HTT	-	26	6.19091737689394	6.33111486615314	-5598.68015262206	29216	968	-	Targeting	-	1	3182	15	3001	55	250	2931	2864	0.977141	0.885043	4491	0.967966
91bddcae-bf6e-4e48-a34e-18ea6c1051c2	HTT	-	22	7.07692417471294	6.86113698287367	-4110.8591806258	25411	664	-	Targeting	-	12	3188	1	2944	39	272	2904	2830	0.974518	0.880249	4391	0.97712
91c9a3f4-a58a-4c8b-ac25-3d35a36f01af	HTT	+	26	6.5446917654454	6.46471069649743	-4858.59330826051	5328	762	-	Targeting	+	55	3188	25	3021	46	183	2950	2883	0.977288	0.906889	4810	0.971993
91cbb880-8ffc-4fd7-966f-80ca25a41719	HTT	-	27	6.16761142657125	6.50046481546248	-4395.56848168406	26530	669	-	Targeting	-	8	3188	17	2982	68	283	2897	2824	0.974802	0.869458	4214	0.962458
91e99faa-72e4-4c10-8c94-7759d2c65579	HTT	+	27	7.26526592767727	6.92316453649179	-3784.20364404901	5093	631	-	Targeting	+	1	3188	28	3067	54	202	2985	2901	0.971859	0.895094	4678	0.968527
91f951c0-2a0c-41d1-93d6-8e70b7e5ce8d	HTT	+	28	6.14362895780955	6.60995533937102	-5082.37027167818	5598	819	-	Targeting	+	1	3188	28	3005	76	286	2901	2791	0.962082	0.855348	3936	0.960596
922d8a34-5c01-4a4c-a614-32f13c632e36	HTT	+	27	6.1233745528991	6.79812649716899	-5079.05461867638	6117	791	-	Targeting	+	10	3129	35	3003	32	183	2936	2875	0.979223	0.912409	4815	0.965155
9268fc66-0b89-4c1a-91f1-c4b642cb0d27	HTT	-	29	6.44917578370522	6.49135165631254	-5204.32640140401	27516	799	-	Targeting	-	1	3184	15	3041	47	204	2979	2912	0.977509	0.901548	4674	0.970675
9298b572-fcea-4092-a609-799aac90804f	HTT	+	27	6.09812343267747	6.00712855156628	-5891.8920436888	8634	1019	-	Targeting	+	1	3160	30	3007	38	220	2939	2891	0.983668	0.904285	4784	0.972857
92c76d6b-0b94-47ec-ab26-43ce879addc4	HTT	+	29	7.78413430238381	8.03015265006063	-4200.22122903858	6810	682	-	Targeting	+	1	3122	27	2997	59	210	2911	2834	0.973549	0.891195	4512	0.957566
92ce99dd-6e76-4a6c-b852-c0b93255d62c	HTT	-	26	6.34539821708464	6.56141967362979	-5003.75992556952	25473	781	-	Targeting	-	1	3188	14	3016	46	231	2956	2898	0.980379	0.896381	4677	0.97141
92d57ba9-f2a1-414e-810b-bac87a14bfd4	HTT	-	25	6.25436041039157	6.11766763820259	-4774.24945186537	24427	795	-	Targeting	-	1	3188	14	2985	47	263	2924	2825	0.966142	0.873531	4242	0.970461
92d6c59a-d131-46cd-9bb0-9c5d304601a6	HTT	+	27	6.88325155199776	6.86911592724709	-4147.73213711913	5098	564	-	Targeting	+	1	3188	27	3065	65	214	2973	2904	0.976791	0.892989	4674	0.965887
931415d0-cd4b-44cc-a6fb-513e0bd45f6d	HTT	+	27	6.83185574795779	6.7085077274081	-4716.55157104109	5868	629	-	Targeting	+	1	3156	26	2998	42	225	2930	2869	0.979181	0.897404	4618	0.961917
93189b3c-05b1-4318-a2b0-6f88997e24de	HTT	+	27	7.17279726881023	7.11142825008778	-4781.89343866021	5190	795	-	Targeting	+	1	3167	28	3001	50	243	2923	2835	0.969894	0.88153	4409	0.971742
9360ebb2-2061-401a-ae6f-b9235e57697c	HTT	-	30	6.01817095588235	6.49041552702482	-5601.95646501598	28565	768	-	Targeting	-	1	3187	15	3013	89	277	2909	2822	0.970093	0.861679	4080	0.956279
